subset,asset,split,label,filename,parent_id,method
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0497_manilha_isolador_vidro_superior_196.jpg,10-2020_DJI_0497,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0500_manilha_isolador_vidro_superior_198.jpg,10-2020_DJI_0500,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0500_manilha_isolador_vidro_superior_199.jpg,10-2020_DJI_0500,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0501_manilha_isolador_vidro_superior_200.jpg,10-2020_DJI_0501,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0502_manilha_isolador_vidro_superior_201.jpg,10-2020_DJI_0502,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0512_manilha_isolador_vidro_superior_202.jpg,10-2020_DJI_0512,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0512_manilha_isolador_vidro_superior_203.jpg,10-2020_DJI_0512,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0519_manilha_isolador_vidro_superior_204.jpg,10-2020_DJI_0519,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0519_manilha_isolador_vidro_superior_205.jpg,10-2020_DJI_0519,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0530_manilha_isolador_vidro_superior_206.jpg,10-2020_DJI_0530,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0541_manilha_isolador_vidro_superior_207.jpg,10-2020_DJI_0541,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0541_manilha_isolador_vidro_superior_208.jpg,10-2020_DJI_0541,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0568_manilha_isolador_vidro_superior_209.jpg,10-2020_DJI_0568,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0568_manilha_isolador_vidro_superior_210.jpg,10-2020_DJI_0568,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0574_manilha_isolador_vidro_superior_159.jpg,10-2020_DJI_0574,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0574_manilha_isolador_vidro_superior_160.jpg,10-2020_DJI_0574,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0595_manilha_isolador_vidro_superior_162.jpg,10-2020_DJI_0595,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0595_manilha_isolador_vidro_superior_163.jpg,10-2020_DJI_0595,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0607_manilha_isolador_vidro_superior_164.jpg,10-2020_DJI_0607,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 21-10-2020_DJI_0607_manilha_isolador_vidro_superior_165.jpg,10-2020_DJI_0607,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0351_manilha_isolador_vidro_superior_211.jpg,11-2020_DJI_0351,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0351_manilha_isolador_vidro_superior_212.jpg,11-2020_DJI_0351,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0352_manilha_isolador_vidro_superior_214.jpg,11-2020_DJI_0352,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0388_manilha_isolador_vidro_superior_217.jpg,11-2020_DJI_0388,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0388_manilha_isolador_vidro_superior_218.jpg,11-2020_DJI_0388,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0400_manilha_isolador_vidro_superior_219.jpg,11-2020_DJI_0400,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0400_manilha_isolador_vidro_superior_220.jpg,11-2020_DJI_0400,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0410_manilha_isolador_vidro_superior_222.jpg,11-2020_DJI_0410,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0411_manilha_isolador_vidro_superior_223.jpg,11-2020_DJI_0411,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0412_manilha_isolador_vidro_superior_224.jpg,11-2020_DJI_0412,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0439_manilha_isolador_vidro_superior_225.jpg,11-2020_DJI_0439,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0443_manilha_isolador_vidro_superior_226.jpg,11-2020_DJI_0443,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 25-11-2020_DJI_0443_manilha_isolador_vidro_superior_227.jpg,11-2020_DJI_0443,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0081_manilha_isolador_vidro_superior_228.jpg,11-2020_DJI_0081,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0081_manilha_isolador_vidro_superior_229.jpg,11-2020_DJI_0081,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0083_manilha_isolador_vidro_superior_230.jpg,11-2020_DJI_0083,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0083_manilha_isolador_vidro_superior_231.jpg,11-2020_DJI_0083,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0084_manilha_isolador_vidro_superior_232.jpg,11-2020_DJI_0084,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0085_manilha_isolador_vidro_superior_234.jpg,11-2020_DJI_0085,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0107_manilha_isolador_vidro_superior_236.jpg,11-2020_DJI_0107,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0115_manilha_isolador_vidro_superior_238.jpg,11-2020_DJI_0115,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0116_manilha_isolador_vidro_superior_240.jpg,11-2020_DJI_0116,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0116_manilha_isolador_vidro_superior_241.jpg,11-2020_DJI_0116,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0117_manilha_isolador_vidro_superior_242.jpg,11-2020_DJI_0117,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0126_manilha_isolador_vidro_superior_245.jpg,11-2020_DJI_0126,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0126_manilha_isolador_vidro_superior_246.jpg,11-2020_DJI_0126,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0130_manilha_isolador_vidro_superior_248.jpg,11-2020_DJI_0130,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0148_manilha_isolador_vidro_superior_249.jpg,11-2020_DJI_0148,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0153_manilha_isolador_vidro_superior_250.jpg,11-2020_DJI_0153,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0155_manilha_isolador_vidro_superior_252.jpg,11-2020_DJI_0155,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0155_manilha_isolador_vidro_superior_253.jpg,11-2020_DJI_0155,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0156_manilha_isolador_vidro_superior_254.jpg,11-2020_DJI_0156,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0169_manilha_isolador_vidro_superior_257.jpg,11-2020_DJI_0169,regex
unsupervised,glass-insulator-big-shackle,train,good,Fotos 30-11-2020_DJI_0169_manilha_isolador_vidro_superior_258.jpg,11-2020_DJI_0169,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0253_manilha_isolador_vidro_inferior_18.jpg,12-2020_DJI_0253,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0254_manilha_isolador_vidro_inferior_19.jpg,12-2020_DJI_0254,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0276_manilha_isolador_vidro_inferior_26.jpg,12-2020_DJI_0276,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0280_manilha_isolador_vidro_inferior_34.jpg,12-2020_DJI_0280,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0295_manilha_isolador_vidro_inferior_41.jpg,12-2020_DJI_0295,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0296_manilha_isolador_vidro_inferior_42.jpg,12-2020_DJI_0296,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0296_manilha_isolador_vidro_inferior_43.jpg,12-2020_DJI_0296,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0309_manilha_isolador_vidro_inferior_48.jpg,12-2020_DJI_0309,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0329_manilha_isolador_vidro_inferior_54.jpg,12-2020_DJI_0329,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0333_manilha_isolador_vidro_inferior_62.jpg,12-2020_DJI_0333,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0333_manilha_isolador_vidro_inferior_63.jpg,12-2020_DJI_0333,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0334_manilha_isolador_vidro_inferior_64.jpg,12-2020_DJI_0334,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0356_manilha_isolador_vidro_inferior_71.jpg,12-2020_DJI_0356,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0358_manilha_isolador_vidro_inferior_74.jpg,12-2020_DJI_0358,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 03-12-2020_DJI_0360_manilha_isolador_vidro_inferior_78.jpg,12-2020_DJI_0360,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0372_manilha_isolador_vidro_inferior_89.jpg,12-2020_DJI_0372,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0391_manilha_isolador_vidro_inferior_97.jpg,12-2020_DJI_0391,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0396_manilha_isolador_vidro_inferior_102.jpg,12-2020_DJI_0396,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0396_manilha_isolador_vidro_inferior_103.jpg,12-2020_DJI_0396,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0416_manilha_isolador_vidro_inferior_108.jpg,12-2020_DJI_0416,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0417_manilha_isolador_vidro_inferior_110.jpg,12-2020_DJI_0417,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0420_manilha_isolador_vidro_inferior_112.jpg,12-2020_DJI_0420,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0420_manilha_isolador_vidro_inferior_113.jpg,12-2020_DJI_0420,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 08-12-2020_DJI_0422_manilha_isolador_vidro_inferior_116.jpg,12-2020_DJI_0422,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0010_manilha_isolador_vidro_inferior_151.jpg,11-2020_DJI_0010,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0047_manilha_isolador_vidro_inferior_145.jpg,11-2020_DJI_0047,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0050_manilha_isolador_vidro_inferior_150.jpg,11-2020_DJI_0050,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0065_manilha_isolador_vidro_inferior_120.jpg,11-2020_DJI_0065,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0073_manilha_isolador_vidro_inferior_124.jpg,11-2020_DJI_0073,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0077_manilha_isolador_vidro_inferior_126.jpg,11-2020_DJI_0077,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 16-11-2020_DJI_0077_manilha_isolador_vidro_inferior_127.jpg,11-2020_DJI_0077,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 17-11-2020_DJI_0126_manilha_isolador_vidro_inferior_163.jpg,11-2020_DJI_0126,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 17-11-2020_DJI_0158_manilha_isolador_vidro_inferior_171.jpg,11-2020_DJI_0158,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 17-11-2020_DJI_0177_manilha_isolador_vidro_inferior_177.jpg,11-2020_DJI_0177,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0420_manilha_isolador_vidro_inferior_198.jpg,10-2020_DJI_0420,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0433_manilha_isolador_vidro_inferior_201.jpg,10-2020_DJI_0433,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0451_manilha_isolador_vidro_inferior_203.jpg,10-2020_DJI_0451,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0476_manilha_isolador_vidro_inferior_209.jpg,10-2020_DJI_0476,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0483_manilha_isolador_vidro_inferior_212.jpg,10-2020_DJI_0483,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0483_manilha_isolador_vidro_inferior_213.jpg,10-2020_DJI_0483,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0515_manilha_isolador_vidro_inferior_218.jpg,10-2020_DJI_0515,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0517_manilha_isolador_vidro_inferior_220.jpg,10-2020_DJI_0517,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0536_manilha_isolador_vidro_inferior_222.jpg,10-2020_DJI_0536,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0575_manilha_isolador_vidro_inferior_180.jpg,10-2020_DJI_0575,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0591_manilha_isolador_vidro_inferior_184.jpg,10-2020_DJI_0591,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 21-10-2020_DJI_0641_manilha_isolador_vidro_inferior_193.jpg,10-2020_DJI_0641,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 25-11-2020_DJI_0357_manilha_isolador_vidro_inferior_229.jpg,11-2020_DJI_0357,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 25-11-2020_DJI_0405_manilha_isolador_vidro_inferior_234.jpg,11-2020_DJI_0405,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 30-11-2020_DJI_0107_manilha_isolador_vidro_inferior_247.jpg,11-2020_DJI_0107,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_inferior_249.jpg,11-2020_DJI_0109,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 30-11-2020_DJI_0140_manilha_isolador_vidro_inferior_255.jpg,11-2020_DJI_0140,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 30-11-2020_DJI_0158_manilha_isolador_vidro_inferior_258.jpg,11-2020_DJI_0158,regex
unsupervised,glass-insulator-small-shackle,test,good,Fotos 30-11-2020_DJI_0158_manilha_isolador_vidro_inferior_259.jpg,11-2020_DJI_0158,regex
unsupervised,glass-insulator-small-shackle,test,nest,11-06-2021_DJI_0268_10.jpg,06-2021_DJI_0268,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0254_manilha_isolador_vidro_inferior_20.jpg,12-2020_DJI_0254,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0255_manilha_isolador_vidro_inferior_21.jpg,12-2020_DJI_0255,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0255_manilha_isolador_vidro_inferior_22.jpg,12-2020_DJI_0255,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0256_manilha_isolador_vidro_inferior_23.jpg,12-2020_DJI_0256,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0275_manilha_isolador_vidro_inferior_24.jpg,12-2020_DJI_0275,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0275_manilha_isolador_vidro_inferior_25.jpg,12-2020_DJI_0275,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0276_manilha_isolador_vidro_inferior_27.jpg,12-2020_DJI_0276,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0277_manilha_isolador_vidro_inferior_28.jpg,12-2020_DJI_0277,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0277_manilha_isolador_vidro_inferior_29.jpg,12-2020_DJI_0277,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0278_manilha_isolador_vidro_inferior_30.jpg,12-2020_DJI_0278,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0278_manilha_isolador_vidro_inferior_31.jpg,12-2020_DJI_0278,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0279_manilha_isolador_vidro_inferior_32.jpg,12-2020_DJI_0279,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0279_manilha_isolador_vidro_inferior_33.jpg,12-2020_DJI_0279,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0280_manilha_isolador_vidro_inferior_35.jpg,12-2020_DJI_0280,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0281_manilha_isolador_vidro_inferior_36.jpg,12-2020_DJI_0281,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0281_manilha_isolador_vidro_inferior_37.jpg,12-2020_DJI_0281,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0294_manilha_isolador_vidro_inferior_38.jpg,12-2020_DJI_0294,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0294_manilha_isolador_vidro_inferior_39.jpg,12-2020_DJI_0294,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0295_manilha_isolador_vidro_inferior_40.jpg,12-2020_DJI_0295,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0297_manilha_isolador_vidro_inferior_44.jpg,12-2020_DJI_0297,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0297_manilha_isolador_vidro_inferior_45.jpg,12-2020_DJI_0297,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0298_manilha_isolador_vidro_inferior_46.jpg,12-2020_DJI_0298,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0299_manilha_isolador_vidro_inferior_47.jpg,12-2020_DJI_0299,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0309_manilha_isolador_vidro_inferior_49.jpg,12-2020_DJI_0309,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0311_manilha_isolador_vidro_inferior_50.jpg,12-2020_DJI_0311,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0311_manilha_isolador_vidro_inferior_51.jpg,12-2020_DJI_0311,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0312_manilha_isolador_vidro_inferior_52.jpg,12-2020_DJI_0312,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0312_manilha_isolador_vidro_inferior_53.jpg,12-2020_DJI_0312,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0329_manilha_isolador_vidro_inferior_55.jpg,12-2020_DJI_0329,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0330_manilha_isolador_vidro_inferior_56.jpg,12-2020_DJI_0330,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0330_manilha_isolador_vidro_inferior_57.jpg,12-2020_DJI_0330,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0331_manilha_isolador_vidro_inferior_58.jpg,12-2020_DJI_0331,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0331_manilha_isolador_vidro_inferior_59.jpg,12-2020_DJI_0331,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0332_manilha_isolador_vidro_inferior_60.jpg,12-2020_DJI_0332,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0332_manilha_isolador_vidro_inferior_61.jpg,12-2020_DJI_0332,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0334_manilha_isolador_vidro_inferior_65.jpg,12-2020_DJI_0334,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0335_manilha_isolador_vidro_inferior_66.jpg,12-2020_DJI_0335,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0335_manilha_isolador_vidro_inferior_67.jpg,12-2020_DJI_0335,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0355_manilha_isolador_vidro_inferior_68.jpg,12-2020_DJI_0355,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0355_manilha_isolador_vidro_inferior_69.jpg,12-2020_DJI_0355,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0356_manilha_isolador_vidro_inferior_70.jpg,12-2020_DJI_0356,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0357_manilha_isolador_vidro_inferior_72.jpg,12-2020_DJI_0357,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0357_manilha_isolador_vidro_inferior_73.jpg,12-2020_DJI_0357,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0358_manilha_isolador_vidro_inferior_75.jpg,12-2020_DJI_0358,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0359_manilha_isolador_vidro_inferior_76.jpg,12-2020_DJI_0359,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0359_manilha_isolador_vidro_inferior_77.jpg,12-2020_DJI_0359,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0360_manilha_isolador_vidro_inferior_79.jpg,12-2020_DJI_0360,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0361_manilha_isolador_vidro_inferior_80.jpg,12-2020_DJI_0361,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 03-12-2020_DJI_0361_manilha_isolador_vidro_inferior_81.jpg,12-2020_DJI_0361,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0367_manilha_isolador_vidro_inferior_82.jpg,12-2020_DJI_0367,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0367_manilha_isolador_vidro_inferior_83.jpg,12-2020_DJI_0367,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0370_manilha_isolador_vidro_inferior_84.jpg,12-2020_DJI_0370,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0370_manilha_isolador_vidro_inferior_85.jpg,12-2020_DJI_0370,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0371_manilha_isolador_vidro_inferior_86.jpg,12-2020_DJI_0371,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0371_manilha_isolador_vidro_inferior_87.jpg,12-2020_DJI_0371,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0372_manilha_isolador_vidro_inferior_88.jpg,12-2020_DJI_0372,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0375_manilha_isolador_vidro_inferior_90.jpg,12-2020_DJI_0375,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0375_manilha_isolador_vidro_inferior_91.jpg,12-2020_DJI_0375,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0377_manilha_isolador_vidro_inferior_92.jpg,12-2020_DJI_0377,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0377_manilha_isolador_vidro_inferior_93.jpg,12-2020_DJI_0377,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0388_manilha_isolador_vidro_inferior_94.jpg,12-2020_DJI_0388,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0388_manilha_isolador_vidro_inferior_95.jpg,12-2020_DJI_0388,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0391_manilha_isolador_vidro_inferior_96.jpg,12-2020_DJI_0391,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0392_manilha_isolador_vidro_inferior_98.jpg,12-2020_DJI_0392,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0392_manilha_isolador_vidro_inferior_99.jpg,12-2020_DJI_0392,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0395_manilha_isolador_vidro_inferior_100.jpg,12-2020_DJI_0395,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0395_manilha_isolador_vidro_inferior_101.jpg,12-2020_DJI_0395,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0397_manilha_isolador_vidro_inferior_104.jpg,12-2020_DJI_0397,regex
unsupervised,glass-insulator-small-shackle,train,good,Fotos 08-12-2020_DJI_0397_manilha_isolador_vidro_inferior_105.jpg,12-2020_DJI_0397,regex
