crop_id,parent_id,source_subset,source_split,assigned_split,asset,label,candidate_path,included_in_t3,exclusion_reason
unsup_damper-stockbridge_train_Fotos 07-12-2020_DJI_0288_amortecedor_stockbridge_1281,Fotos 07-12-2020_DJI_0288_amortecedor_stockbridge_1281,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 07-12-2020_DJI_0288_amortecedor_stockbridge_1281.jpg,True,included
unsup_damper-preformed_train_Fotos 07-12-2020_DJI_0046_amortecedor_preformado_191,Fotos 07-12-2020_DJI_0046_amortecedor_preformado,unsupervised,train,train,damper-preformed,good,unsupervised_anomaly_detection/damper-preformed/train/good/Fotos 07-12-2020_DJI_0046_amortecedor_preformado_191.jpg,False,asset_has_no_observed_defect_class
unsup_polymer-insulator-lower-shackle_test_Fotos 17-12-2020_DJI_0404_manilha_isolador_inferior_943,Fotos 17-12-2020_DJI_0404_manilha_isolador_inferior,unsupervised,train,train,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/test/good/Fotos 17-12-2020_DJI_0404_manilha_isolador_inferior_943.jpg,True,included
unsup_damper-stockbridge_train_Fotos 16-11-2020_DJI_0168_amortecedor_stockbridge_2906,Fotos 16-11-2020_DJI_0168_amortecedor_stockbridge_2906,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 16-11-2020_DJI_0168_amortecedor_stockbridge_2906.jpg,True,included
unsup_damper-stockbridge_test_Fotos 14-12-2020_DJI_0023_amortecedor_stockbridge_2823,Fotos 14-12-2020_DJI_0023_amortecedor_stockbridge_2823,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 14-12-2020_DJI_0023_amortecedor_stockbridge_2823.jpg,True,included
unsup_polymer-insulator-lower-shackle_test_Fotos 11-12-2020_DJI_0090_manilha_isolador_inferior_623,Fotos 11-12-2020_DJI_0090_manilha_isolador_inferior,unsupervised,train,train,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/test/good/Fotos 11-12-2020_DJI_0090_manilha_isolador_inferior_623.jpg,True,included
unsup_polymer-insulator-upper-shackle_train_Fotos 01-12-2020_DJI_0282_manilha_isolador_superior_74,Fotos 01-12-2020_DJI_0282_manilha_isolador_superior,unsupervised,train,train,polymer-insulator-upper-shackle,good,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/train/good/Fotos 01-12-2020_DJI_0282_manilha_isolador_superior_74.jpg,True,included
unsup_glass-insulator-tower-shackle_test_Fotos 21-10-2020_DJI_0499_manilha_isolador_vidro_torre_151,Fotos 21-10-2020_DJI_0499_manilha_isolador_vidro_torre,unsupervised,train,train,glass-insulator-tower-shackle,good,unsupervised_anomaly_detection/glass-insulator-tower-shackle/test/good/Fotos 21-10-2020_DJI_0499_manilha_isolador_vidro_torre_151.jpg,True,included
sup_yoke-suspension_val_Fotos 17-12-2020_DJI_0051_amarra_balancim_3566,Fotos 17-12-2020_DJI_0051_amarra_balancim_3566,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 17-12-2020_DJI_0051_amarra_balancim_3566.jpg,True,included
unsup_yoke-suspension_train_Fotos 17-12-2020_DJI_0051_amarra_balancim_3566,Fotos 17-12-2020_DJI_0051_amarra_balancim_3566,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 17-12-2020_DJI_0051_amarra_balancim_3566.jpg,True,included
unsup_polymer-insulator_train_Fotos 10-12-2020_DJI_0303_cadeia_isolador_342,Fotos 10-12-2020_DJI_0303_cadeia_isolador,unsupervised,train,train,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 10-12-2020_DJI_0303_cadeia_isolador_342.jpg,True,included
unsup_polymer-insulator_train_Fotos 10-12-2020_DJI_0303_cadeia_isolador_343,Fotos 10-12-2020_DJI_0303_cadeia_isolador,unsupervised,train,train,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 10-12-2020_DJI_0303_cadeia_isolador_343.jpg,True,included
unsup_glass-insulator_test_Fotos 26-11-2020_DJI_0562_cadeia_isolador_vidro_2030,Fotos 26-11-2020_DJI_0562_cadeia_isolador_vidro_2030,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/test/good/Fotos 26-11-2020_DJI_0562_cadeia_isolador_vidro_2030.jpg,True,included
unsup_damper-stockbridge_train_Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_815,Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_815.jpg,True,included
unsup_damper-stockbridge_train_Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_816,Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_816.jpg,True,included
unsup_damper-stockbridge_train_Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_817,Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_817.jpg,True,included
unsup_damper-stockbridge_train_Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_818,Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 03-12-2020_DJI_0410_amortecedor_stockbridge_818.jpg,True,included
unsup_damper-stockbridge_train_Fotos 23-11-2020_DJI_0117_amortecedor_stockbridge_5631,Fotos 23-11-2020_DJI_0117_amortecedor_stockbridge_5631,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 23-11-2020_DJI_0117_amortecedor_stockbridge_5631.jpg,True,included
sup_yoke-suspension_val_Fotos 27-11-2020_DJI_0369_amarra_balancim_6070,Fotos 27-11-2020_DJI_0369_amarra_balancim_6070,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 27-11-2020_DJI_0369_amarra_balancim_6070.jpg,True,included
unsup_yoke-suspension_train_Fotos 27-11-2020_DJI_0369_amarra_balancim_6070,Fotos 27-11-2020_DJI_0369_amarra_balancim_6070,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 27-11-2020_DJI_0369_amarra_balancim_6070.jpg,True,included
sup_vari-grip_train_Fotos 17-12-2020_DJI_0319_vari_grip_505,Fotos 17-12-2020_DJI_0319_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/train/good/Fotos 17-12-2020_DJI_0319_vari_grip_505.jpg,True,included
sup_vari-grip_val_Fotos 17-12-2020_DJI_0319_vari_grip_504,Fotos 17-12-2020_DJI_0319_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/val/good/Fotos 17-12-2020_DJI_0319_vari_grip_504.jpg,True,included
unsup_vari-grip_train_Fotos 17-12-2020_DJI_0319_vari_grip_504,Fotos 17-12-2020_DJI_0319_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/train/good/Fotos 17-12-2020_DJI_0319_vari_grip_504.jpg,True,included
unsup_vari-grip_train_Fotos 17-12-2020_DJI_0319_vari_grip_505,Fotos 17-12-2020_DJI_0319_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/train/good/Fotos 17-12-2020_DJI_0319_vari_grip_505.jpg,True,included
unsup_glass-insulator_train_Fotos 26-11-2020_DJI_0481_cadeia_isolador_vidro_1985,Fotos 26-11-2020_DJI_0481_cadeia_isolador_vidro_1985,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 26-11-2020_DJI_0481_cadeia_isolador_vidro_1985.jpg,True,included
unsup_glass-insulator_train_Fotos 04-12-2020_DJI_0613_cadeia_isolador_vidro_1235,Fotos 04-12-2020_DJI_0613_cadeia_isolador_vidro_1235,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 04-12-2020_DJI_0613_cadeia_isolador_vidro_1235.jpg,True,included
sup_yoke-suspension_val_Fotos 14-12-2020_DJI_0726_amarra_balancim_2442,Fotos 14-12-2020_DJI_0726_amarra_balancim_2442,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 14-12-2020_DJI_0726_amarra_balancim_2442.jpg,True,included
unsup_yoke-suspension_test_Fotos 14-12-2020_DJI_0726_amarra_balancim_2442,Fotos 14-12-2020_DJI_0726_amarra_balancim_2442,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/test/good/Fotos 14-12-2020_DJI_0726_amarra_balancim_2442.jpg,True,included
sup_yoke-suspension_val_Fotos 08-12-2020_DJI_0541_amarra_balancim_1569,Fotos 08-12-2020_DJI_0541_amarra_balancim_1569,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 08-12-2020_DJI_0541_amarra_balancim_1569.jpg,True,included
unsup_yoke-suspension_train_Fotos 08-12-2020_DJI_0541_amarra_balancim_1569,Fotos 08-12-2020_DJI_0541_amarra_balancim_1569,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 08-12-2020_DJI_0541_amarra_balancim_1569.jpg,True,included
sup_yoke-suspension_train_Fotos 02-12-2020_DJI_0202_amarra_balancim_564,Fotos 02-12-2020_DJI_0202_amarra_balancim,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/train/good/Fotos 02-12-2020_DJI_0202_amarra_balancim_564.jpg,True,included
sup_yoke-suspension_val_Fotos 02-12-2020_DJI_0202_amarra_balancim_563,Fotos 02-12-2020_DJI_0202_amarra_balancim,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 02-12-2020_DJI_0202_amarra_balancim_563.jpg,True,included
sup_yoke-suspension_val_Fotos 02-12-2020_DJI_0202_amarra_balancim_565,Fotos 02-12-2020_DJI_0202_amarra_balancim,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 02-12-2020_DJI_0202_amarra_balancim_565.jpg,True,included
unsup_yoke-suspension_train_Fotos 02-12-2020_DJI_0202_amarra_balancim_563,Fotos 02-12-2020_DJI_0202_amarra_balancim,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 02-12-2020_DJI_0202_amarra_balancim_563.jpg,True,included
unsup_yoke-suspension_train_Fotos 02-12-2020_DJI_0202_amarra_balancim_564,Fotos 02-12-2020_DJI_0202_amarra_balancim,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 02-12-2020_DJI_0202_amarra_balancim_564.jpg,True,included
unsup_yoke-suspension_train_Fotos 02-12-2020_DJI_0202_amarra_balancim_565,Fotos 02-12-2020_DJI_0202_amarra_balancim,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 02-12-2020_DJI_0202_amarra_balancim_565.jpg,True,included
unsup_polymer-insulator-lower-shackle_test_Fotos 16-12-2020_DJI_0158_manilha_isolador_inferior_852,Fotos 16-12-2020_DJI_0158_manilha_isolador_inferior,unsupervised,train,train,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/test/good/Fotos 16-12-2020_DJI_0158_manilha_isolador_inferior_852.jpg,True,included
sup_yoke-suspension_val_Fotos 18-11-2020_DJI_0194_amarra_balancim_3630,Fotos 18-11-2020_DJI_0194_amarra_balancim_3630,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 18-11-2020_DJI_0194_amarra_balancim_3630.jpg,True,included
unsup_yoke-suspension_train_Fotos 18-11-2020_DJI_0194_amarra_balancim_3630,Fotos 18-11-2020_DJI_0194_amarra_balancim_3630,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 18-11-2020_DJI_0194_amarra_balancim_3630.jpg,True,included
sup_vari-grip_train_Fotos 02-12-2020_DJI_0368_vari_grip_67,Fotos 02-12-2020_DJI_0368_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/train/good/Fotos 02-12-2020_DJI_0368_vari_grip_67.jpg,True,included
sup_vari-grip_val_Fotos 02-12-2020_DJI_0368_vari_grip_66,Fotos 02-12-2020_DJI_0368_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/val/good/Fotos 02-12-2020_DJI_0368_vari_grip_66.jpg,True,included
unsup_vari-grip_train_Fotos 02-12-2020_DJI_0368_vari_grip_66,Fotos 02-12-2020_DJI_0368_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/train/good/Fotos 02-12-2020_DJI_0368_vari_grip_66.jpg,True,included
unsup_vari-grip_train_Fotos 02-12-2020_DJI_0368_vari_grip_67,Fotos 02-12-2020_DJI_0368_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/train/good/Fotos 02-12-2020_DJI_0368_vari_grip_67.jpg,True,included
unsup_damper-stockbridge_train_Fotos 21-10-2020_DJI_0511_amortecedor_stockbridge_4973,Fotos 21-10-2020_DJI_0511_amortecedor_stockbridge_4973,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 21-10-2020_DJI_0511_amortecedor_stockbridge_4973.jpg,True,included
unsup_damper-stockbridge_train_Fotos 16-12-2020_DJI_0419_amortecedor_stockbridge_3176,Fotos 16-12-2020_DJI_0419_amortecedor_stockbridge_3176,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 16-12-2020_DJI_0419_amortecedor_stockbridge_3176.jpg,True,included
unsup_polymer-insulator_train_Fotos 25-11-2020_DJI_0474_cadeia_isolador_3082,Fotos 25-11-2020_DJI_0474_cadeia_isolador_3082,unsupervised,train,train,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 25-11-2020_DJI_0474_cadeia_isolador_3082.jpg,True,included
unsup_polymer-insulator_train_Fotos 25-11-2020_DJI_0145_cadeia_isolador_3150,Fotos 25-11-2020_DJI_0145_cadeia_isolador_3150,unsupervised,train,train,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 25-11-2020_DJI_0145_cadeia_isolador_3150.jpg,True,included
unsup_damper-stockbridge_train_Fotos 07-12-2020_DJI_0265_amortecedor_stockbridge_1249,Fotos 07-12-2020_DJI_0265_amortecedor_stockbridge_1249,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 07-12-2020_DJI_0265_amortecedor_stockbridge_1249.jpg,True,included
sup_yoke-suspension_val_Fotos 20-11-2020_DJI_0148_amarra_balancim_4309,Fotos 20-11-2020_DJI_0148_amarra_balancim_4309,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 20-11-2020_DJI_0148_amarra_balancim_4309.jpg,True,included
unsup_yoke-suspension_train_Fotos 20-11-2020_DJI_0148_amarra_balancim_4309,Fotos 20-11-2020_DJI_0148_amarra_balancim_4309,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 20-11-2020_DJI_0148_amarra_balancim_4309.jpg,True,included
unsup_glass-insulator_train_Fotos 27-11-2020_DJI_0250_cadeia_isolador_vidro_2512,Fotos 27-11-2020_DJI_0250_cadeia_isolador_vidro_2512,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 27-11-2020_DJI_0250_cadeia_isolador_vidro_2512.jpg,True,included
sup_vari-grip_train_Fotos 20-10-2020_DJI_0337_vari_grip_602,Fotos 20-10-2020_DJI_0337_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/train/good/Fotos 20-10-2020_DJI_0337_vari_grip_602.jpg,True,included
sup_vari-grip_val_Fotos 20-10-2020_DJI_0337_vari_grip_601,Fotos 20-10-2020_DJI_0337_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/val/good/Fotos 20-10-2020_DJI_0337_vari_grip_601.jpg,True,included
unsup_vari-grip_test_Fotos 20-10-2020_DJI_0337_vari_grip_601,Fotos 20-10-2020_DJI_0337_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/test/good/Fotos 20-10-2020_DJI_0337_vari_grip_601.jpg,True,included
unsup_vari-grip_test_Fotos 20-10-2020_DJI_0337_vari_grip_602,Fotos 20-10-2020_DJI_0337_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/test/good/Fotos 20-10-2020_DJI_0337_vari_grip_602.jpg,True,included
sup_yoke-suspension_val_Fotos 19-11-2020_DJI_0067_amarra_balancim_3865,Fotos 19-11-2020_DJI_0067_amarra_balancim_3865,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 19-11-2020_DJI_0067_amarra_balancim_3865.jpg,True,included
unsup_yoke-suspension_train_Fotos 19-11-2020_DJI_0067_amarra_balancim_3865,Fotos 19-11-2020_DJI_0067_amarra_balancim_3865,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 19-11-2020_DJI_0067_amarra_balancim_3865.jpg,True,included
sup_yoke-suspension_val_Fotos 22-10-2020_DJI_0876_amarra_balancim_4676,Fotos 22-10-2020_DJI_0876_amarra_balancim_4676,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 22-10-2020_DJI_0876_amarra_balancim_4676.jpg,True,included
unsup_yoke-suspension_train_Fotos 22-10-2020_DJI_0876_amarra_balancim_4676,Fotos 22-10-2020_DJI_0876_amarra_balancim_4676,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 22-10-2020_DJI_0876_amarra_balancim_4676.jpg,True,included
sup_yoke-suspension_val_Fotos 16-11-2020_DJI_0167_amarra_balancim_2780,Fotos 16-11-2020_DJI_0167_amarra_balancim_2780,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 16-11-2020_DJI_0167_amarra_balancim_2780.jpg,True,included
unsup_yoke-suspension_train_Fotos 16-11-2020_DJI_0167_amarra_balancim_2780,Fotos 16-11-2020_DJI_0167_amarra_balancim_2780,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 16-11-2020_DJI_0167_amarra_balancim_2780.jpg,True,included
unsup_polymer-insulator_train_Fotos 14-12-2020_DJI_0608_cadeia_isolador_629,Fotos 14-12-2020_DJI_0608_cadeia_isolador,unsupervised,train,train,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 14-12-2020_DJI_0608_cadeia_isolador_629.jpg,True,included
sup_yoke-suspension_val_Fotos 24-11-2020_DJI_0557_amarra_balancim_5290,Fotos 24-11-2020_DJI_0557_amarra_balancim_5290,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 24-11-2020_DJI_0557_amarra_balancim_5290.jpg,True,included
unsup_yoke-suspension_train_Fotos 24-11-2020_DJI_0557_amarra_balancim_5290,Fotos 24-11-2020_DJI_0557_amarra_balancim_5290,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 24-11-2020_DJI_0557_amarra_balancim_5290.jpg,True,included
unsup_damper-stockbridge_train_Fotos 17-12-2020_DJI_0115_amortecedor_stockbridge_3722,Fotos 17-12-2020_DJI_0115_amortecedor_stockbridge_3722,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 17-12-2020_DJI_0115_amortecedor_stockbridge_3722.jpg,True,included
unsup_damper-stockbridge_train_Fotos 20-11-2020_DJI_0041_amortecedor_stockbridge_4814,Fotos 20-11-2020_DJI_0041_amortecedor_stockbridge_4814,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 20-11-2020_DJI_0041_amortecedor_stockbridge_4814.jpg,True,included
sup_glass-insulator_train_Fotos 27-11-2020_DJI_0324_cadeia_isolador_vidro_2469,Fotos 27-11-2020_DJI_0324_cadeia_isolador_vidro_2469,supervised,train,train,glass-insulator,good,supervised_fault_classification/defect_supervised/glass-insulator/train/good/Fotos 27-11-2020_DJI_0324_cadeia_isolador_vidro_2469.jpg,True,included
unsup_glass-insulator_train_Fotos 27-11-2020_DJI_0324_cadeia_isolador_vidro_2469,Fotos 27-11-2020_DJI_0324_cadeia_isolador_vidro_2469,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 27-11-2020_DJI_0324_cadeia_isolador_vidro_2469.jpg,True,included
unsup_lightning-rod-shackle_train_Fotos 21-10-2020_DJI_0527_amarra_para_raio_133,Fotos 21-10-2020_DJI_0527_amarra_para_raio,unsupervised,train,train,lightning-rod-shackle,good,unsupervised_anomaly_detection/lightning-rod-shackle/train/good/Fotos 21-10-2020_DJI_0527_amarra_para_raio_133.jpg,True,included
unsup_lightning-rod-shackle_train_Fotos 21-10-2020_DJI_0527_amarra_para_raio_134,Fotos 21-10-2020_DJI_0527_amarra_para_raio,unsupervised,train,train,lightning-rod-shackle,good,unsupervised_anomaly_detection/lightning-rod-shackle/train/good/Fotos 21-10-2020_DJI_0527_amarra_para_raio_134.jpg,True,included
unsup_damper-stockbridge_train_Fotos 26-11-2020_DJI_0372_amortecedor_stockbridge_6281,Fotos 26-11-2020_DJI_0372_amortecedor_stockbridge_6281,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 26-11-2020_DJI_0372_amortecedor_stockbridge_6281.jpg,True,included
unsup_glass-insulator_train_Fotos 30-11-2020_DJI_0113_cadeia_isolador_vidro_2871,Fotos 30-11-2020_DJI_0113_cadeia_isolador_vidro_2871,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 30-11-2020_DJI_0113_cadeia_isolador_vidro_2871.jpg,True,included
unsup_glass-insulator_train_Fotos 03-12-2020_DJI_0248_cadeia_isolador_vidro_809,Fotos 03-12-2020_DJI_0248_cadeia_isolador_vidro,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 03-12-2020_DJI_0248_cadeia_isolador_vidro_809.jpg,True,included
unsup_polymer-insulator_train_Fotos 23-10-2020_DJI_0134_cadeia_isolador_2541,Fotos 23-10-2020_DJI_0134_cadeia_isolador_2541,unsupervised,train,train,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 23-10-2020_DJI_0134_cadeia_isolador_2541.jpg,True,included
unsup_glass-insulator-tower-shackle_test_Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_torre_184,Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_torre,unsupervised,train,train,glass-insulator-tower-shackle,good,unsupervised_anomaly_detection/glass-insulator-tower-shackle/test/good/Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_torre_184.jpg,True,included
unsup_glass-insulator-tower-shackle_train_Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_torre_183,Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_torre,unsupervised,train,train,glass-insulator-tower-shackle,good,unsupervised_anomaly_detection/glass-insulator-tower-shackle/train/good/Fotos 30-11-2020_DJI_0109_manilha_isolador_vidro_torre_183.jpg,True,included
unsup_polymer-insulator-upper-shackle_train_Fotos 08-12-2020_DJI_0666_manilha_isolador_superior_583,Fotos 08-12-2020_DJI_0666_manilha_isolador_superior,unsupervised,train,train,polymer-insulator-upper-shackle,good,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/train/good/Fotos 08-12-2020_DJI_0666_manilha_isolador_superior_583.jpg,True,included
unsup_glass-insulator_train_Fotos 26-11-2020_DJI_0172_cadeia_isolador_vidro_2153,Fotos 26-11-2020_DJI_0172_cadeia_isolador_vidro_2153,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 26-11-2020_DJI_0172_cadeia_isolador_vidro_2153.jpg,True,included
unsup_polymer-insulator-lower-shackle_test_Fotos 20-10-2020_DJI_0074_manilha_isolador_inferior_1127,Fotos 20-10-2020_DJI_0074_manilha_isolador_inferior_1127,unsupervised,train,train,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/test/good/Fotos 20-10-2020_DJI_0074_manilha_isolador_inferior_1127.jpg,True,included
sup_glass-insulator_train_Fotos 03-12-2020_DJI_0410_cadeia_isolador_vidro_797,Fotos 03-12-2020_DJI_0410_cadeia_isolador_vidro,supervised,train,train,glass-insulator,good,supervised_fault_classification/defect_supervised/glass-insulator/train/good/Fotos 03-12-2020_DJI_0410_cadeia_isolador_vidro_797.jpg,True,included
unsup_glass-insulator_test_Fotos 03-12-2020_DJI_0410_cadeia_isolador_vidro_797,Fotos 03-12-2020_DJI_0410_cadeia_isolador_vidro,unsupervised,train,train,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/test/good/Fotos 03-12-2020_DJI_0410_cadeia_isolador_vidro_797.jpg,True,included
sup_vari-grip_train_Fotos 18-11-2020_DJI_0052_vari_grip_552,Fotos 18-11-2020_DJI_0052_vari_grip,supervised,train,train,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/train/good/Fotos 18-11-2020_DJI_0052_vari_grip_552.jpg,True,included
unsup_vari-grip_train_Fotos 18-11-2020_DJI_0052_vari_grip_552,Fotos 18-11-2020_DJI_0052_vari_grip,unsupervised,train,train,vari-grip,good,unsupervised_anomaly_detection/vari-grip/train/good/Fotos 18-11-2020_DJI_0052_vari_grip_552.jpg,True,included
sup_yoke-suspension_val_Fotos 09-12-2020_DJI_0231_amarra_balancim_1747,Fotos 09-12-2020_DJI_0231_amarra_balancim_1747,supervised,train,train,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 09-12-2020_DJI_0231_amarra_balancim_1747.jpg,True,included
unsup_yoke-suspension_train_Fotos 09-12-2020_DJI_0231_amarra_balancim_1747,Fotos 09-12-2020_DJI_0231_amarra_balancim_1747,unsupervised,train,train,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 09-12-2020_DJI_0231_amarra_balancim_1747.jpg,True,included
unsup_damper-stockbridge_train_Fotos 07-12-2020_DJI_0066_amortecedor_stockbridge_1446,Fotos 07-12-2020_DJI_0066_amortecedor_stockbridge_1446,unsupervised,train,train,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 07-12-2020_DJI_0066_amortecedor_stockbridge_1446.jpg,True,included
